Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Hematopoietic PBMC BTO:0001008 234 replicate03-5	113/1110	1.18480031432186e-10	5.40861343487929e-09	0	0	2.05585246113213	46.98913266628	PDCD7;WIPF1;RTCA;GIMAP1;ROGDI;CAAP1;IKZF1;GIMAP8;FAM107B;IGHG4;CNST;ARL6IP5;TRAPPC12;EPC1;SH3GLB2;TPM2;SYTL1;PRKCA;TC2N;FBXO11;LEMD2;MIF4GD;SCAMP3;UNC13D;RUNX1;BCR;SELENOO;EHBP1L1;SRSF4;UTRN;ARL8A;SLC27A4;PXK;SEH1L;UBA7;ITPR1;AK3;CDKN2AIP;OSGEP;TGOLN2;MICAL1;BLOC1S3;KDSR;LYN;TIA1;NEK7;TRAPPC8;TBCB;PHC3;ARHGAP25;ZZEF1;SLC6A6;TBCK;SON;TBXAS1;STRN;ATM;NIT1;RGL2;MYD88;CEP57;PHF2;SIGLEC9;PPP1R11;MAST3;PHF1;DOCK8;SLC2A6;HEBP1;AKAP13;NUDCD2;ABHD16A;IMPA2;NELFB;LRRFIP1;UBXN4;HTATIP2;SUN2;ABCC4;GPX1;GPX4;MINK1;HAUS4;CBFA2T2;DCK;SUMF1;RBL2;SLTM;ITGA5;PPP1R12C;MAPRE2;CHMP7;GTF2A2;ASAP1;CST7;STRN4;ALOX5;SAP30L;FAM177A1;RAB24;BNIP2;STX4;FYN;PCNT;GBP2;METTL9;CBR4;TRAPPC10;DTNBP1;CAMK4;CCNYL1;RTN4IP1;SMAP2
Hematopoietic PBMC BTO:0001008 234 replicate03-6	113/1110	1.18480031432186e-10	5.40861343487929e-09	0	0	2.05585246113213	46.98913266628	PDCD7;WIPF1;RTCA;GIMAP1;ROGDI;CAAP1;IKZF1;GIMAP8;FAM107B;IGHG4;CNST;ARL6IP5;TRAPPC12;EPC1;SH3GLB2;TPM2;SYTL1;PRKCA;TC2N;FBXO11;LEMD2;MIF4GD;SCAMP3;UNC13D;RUNX1;BCR;SELENOO;EHBP1L1;SRSF4;UTRN;ARL8A;SLC27A4;PXK;SEH1L;UBA7;ITPR1;AK3;CDKN2AIP;OSGEP;TGOLN2;MICAL1;BLOC1S3;KDSR;LYN;TIA1;NEK7;TRAPPC8;TBCB;PHC3;ARHGAP25;ZZEF1;SLC6A6;TBCK;SON;TBXAS1;STRN;ATM;NIT1;RGL2;MYD88;CEP57;PHF2;SIGLEC9;PPP1R11;MAST3;PHF1;DOCK8;SLC2A6;HEBP1;AKAP13;NUDCD2;ABHD16A;IMPA2;NELFB;LRRFIP1;UBXN4;HTATIP2;SUN2;ABCC4;GPX1;GPX4;MINK1;HAUS4;CBFA2T2;DCK;SUMF1;RBL2;SLTM;ITGA5;PPP1R12C;MAPRE2;CHMP7;GTF2A2;ASAP1;CST7;STRN4;ALOX5;SAP30L;FAM177A1;RAB24;BNIP2;STX4;FYN;PCNT;GBP2;METTL9;CBR4;TRAPPC10;DTNBP1;CAMK4;CCNYL1;RTN4IP1;SMAP2
Hematopoietic JURKAT BTO:0000661 Jurkat full proteome	124/1285	4.25948486298046e-10	1.85186175233389e-08	0	0	1.94119329012581	41.8845505065198	PI4K2B;PANK3;PDCD7;CD81;ROGDI;HIKESHI;IKZF1;WDR89;WDR92;ZMIZ1;TRAPPC12;EPC1;SNIP1;CCNL2;RPS10;CDK5RAP2;USP3;ANGEL2;ARMC7;PRKAB1;MIF4GD;CDC25B;RUNX1;SHQ1;DDX39B;MAPKAPK3;KATNAL1;RFX7;RPP21;TRIM14;CCDC82;DUS3L;ABCG1;NSMAF;INO80B;RNASEH2B;PXK;ANKRD16;YTHDC2;UBR4;UBR2;OSGEP;MBTD1;DHX34;DVL2;DVL3;CEP76;BANP;BPTF;IVNS1ABP;CDK17;CCDC12;MLKL;XRCC3;EXOC6B;FANCA;IFT122;CDC7;HPS5;WDR54;SMARCA4;CCT6A;CDK8;CLPTM1L;TCF3;AVL9;RGL2;RCOR1;ARHGAP11A;CEP57;CCDC126;MAST3;INTS10;DDX41;BICD1;CHAF1A;CASP10;RFK;GATAD1;RAC1;RFC5;DFFB;BRD1;DCAKD;AKTIP;NSUN6;BAZ1A;WIPI2;CBFA2T2;DCK;SENP3;PRPF18;RAD51C;AEBP2;NAA35;PIGG;CHMP7;HDAC4;UHRF2;SFSWAP;DERL2;RXRB;CHRAC1;ERICH1;RNF138;RSBN1L;SAP30L;BNIP2;TENT2;EXOSC3;PCNT;DCAF11;MAP4K5;TRIM44;PEX16;DONSON;NIN;APEX1;CAMK4;AGGF1;ESYT2;ATXN10;TAF3;FRA10AC1
Hematopoietic PBMC BTO:0001008 879101114 replicate01-6	83/760	1.61665483234651e-09	5.91779894073911e-08	0	0	2.19678900348434	44.4693949269461	CEP57;SERPINA1;SIGLEC9;WIPF1;PHF1;UBE2D3;GIMAP1;GBA2;PPCDC;GIMAP8;PITPNC1;AKAP13;CNST;UBASH3B;ABHD16A;CASP10;ARL6IP5;COTL1;TRAPPC12;PIP4K2A;PHACTR2;EPC1;MAP3K5;YWHAH;MAP2K3;ABCC4;SUN2;ARHGEF12;TPM2;TPM1;SYTL1;VPS13A;PRKCA;ARAP1;TC2N;CBFA2T2;FBXO11;MIF4GD;UNC13D;SELENOO;ACAP2;RILPL2;MAPKAPK3;KATNAL1;BIN1;DDAH2;RIN3;CD47;PPP1R12C;MAPRE2;CHMP7;MAPKAP1;USP12;ITPR1;SDR39U1;CXCR4;DERL2;ASAP1;GABARAP;STRN4;NT5C;MICAL1;FYN;DCAF11;MAP4K5;GBP2;SLC25A24;LYN;VASP;UVRAG;MLKL;TNFSF13;PHC3;ARHGAP25;ZZEF1;EHD1;TSPAN15;STK24;TBXAS1;ATM;ESYT2;NIT1;RGL2
Hematopoietic PBMC BTO:0001008 879101114 replicate01-4	84/773	1.6292741757656e-09	5.91779894073911e-08	0	0	2.18524507731163	44.2187208703037	CEP57;SIGLEC9;SERPINA1;WIPF1;PHF1;UBE2D3;GIMAP1;GBA2;GIMAP8;PITPNC1;PPCDC;AKAP13;CNST;UBASH3B;ABHD16A;CASP10;ARL6IP5;COTL1;TRAPPC12;EPC1;PIP4K2A;PHACTR2;MAP3K5;YWHAH;MAP2K3;SUN2;ABCC4;ARHGEF12;TPM2;TPM1;VPS13A;SYTL1;PRKCA;ARAP1;TC2N;CBFA2T2;FBXO11;MIF4GD;UNC13D;SELENOO;ACAP2;RILPL2;MAPKAPK3;KATNAL1;BIN1;DDAH2;RIN3;CD47;PPP1R12C;MAPRE2;CHMP7;MAPKAP1;USP12;ITPR1;SDR39U1;DERL2;CXCR4;ASAP1;GABARAP;STRN4;NT5C;MICAL1;FYN;DCAF11;MAP4K5;GBP2;SLC25A24;LYN;VASP;UVRAG;MLKL;TNFSF13;PHC3;ARHGAP25;ZZEF1;EHD1;TSPAN15;STK24;TBXAS1;STRN;ESYT2;ATM;NIT1;RGL2
Hematopoietic PBMC BTO:0001008 879101114 replicate01-5	84/773	1.6292741757656e-09	5.91779894073911e-08	0	0	2.18524507731163	44.2187208703037	CEP57;SIGLEC9;SERPINA1;WIPF1;PHF1;UBE2D3;GIMAP1;GBA2;GIMAP8;PITPNC1;PPCDC;AKAP13;CNST;UBASH3B;ABHD16A;CASP10;ARL6IP5;COTL1;TRAPPC12;EPC1;PIP4K2A;PHACTR2;MAP3K5;YWHAH;MAP2K3;SUN2;ABCC4;ARHGEF12;TPM2;TPM1;VPS13A;SYTL1;PRKCA;ARAP1;TC2N;CBFA2T2;FBXO11;MIF4GD;UNC13D;SELENOO;ACAP2;RILPL2;MAPKAPK3;KATNAL1;BIN1;DDAH2;RIN3;CD47;PPP1R12C;MAPRE2;CHMP7;MAPKAP1;USP12;ITPR1;SDR39U1;DERL2;CXCR4;ASAP1;GABARAP;STRN4;NT5C;MICAL1;FYN;DCAF11;MAP4K5;GBP2;SLC25A24;LYN;VASP;UVRAG;MLKL;TNFSF13;PHC3;ARHGAP25;ZZEF1;EHD1;TSPAN15;STK24;TBXAS1;STRN;ESYT2;ATM;NIT1;RGL2
Hematopoietic PBMC BTO:0001008 879101114 replicate01-3	83/761	1.72072517939011e-09	5.91779894073911e-08	0	0	2.19342852916351	44.2645283431431	CEP57;SERPINA1;SIGLEC9;WIPF1;PHF1;UBE2D3;GIMAP1;GBA2;PPCDC;GIMAP8;PITPNC1;AKAP13;CNST;UBASH3B;ABHD16A;CASP10;ARL6IP5;COTL1;TRAPPC12;PIP4K2A;PHACTR2;EPC1;MAP3K5;YWHAH;MAP2K3;ABCC4;SUN2;ARHGEF12;TPM2;TPM1;SYTL1;VPS13A;PRKCA;ARAP1;TC2N;CBFA2T2;FBXO11;MIF4GD;UNC13D;SELENOO;ACAP2;RILPL2;MAPKAPK3;KATNAL1;BIN1;DDAH2;RIN3;CD47;PPP1R12C;MAPRE2;CHMP7;MAPKAP1;USP12;ITPR1;SDR39U1;CXCR4;DERL2;ASAP1;GABARAP;STRN4;NT5C;MICAL1;FYN;DCAF11;MAP4K5;GBP2;SLC25A24;LYN;VASP;UVRAG;MLKL;TNFSF13;PHC3;ARHGAP25;ZZEF1;EHD1;TSPAN15;STK24;TBXAS1;ATM;ESYT2;NIT1;RGL2
Hematopoietic PBMC BTO:0001008 879101114 replicate01-1	84/774	1.73312145671537e-09	5.91779894073911e-08	0	0	2.18195823348168	44.0173891151802	CEP57;SIGLEC9;SERPINA1;WIPF1;PHF1;UBE2D3;GIMAP1;GBA2;GIMAP8;PITPNC1;PPCDC;AKAP13;CNST;UBASH3B;ABHD16A;CASP10;ARL6IP5;COTL1;TRAPPC12;EPC1;PIP4K2A;PHACTR2;MAP3K5;YWHAH;MAP2K3;SUN2;ABCC4;ARHGEF12;TPM2;TPM1;VPS13A;SYTL1;PRKCA;ARAP1;TC2N;CBFA2T2;FBXO11;MIF4GD;UNC13D;SELENOO;ACAP2;RILPL2;MAPKAPK3;KATNAL1;BIN1;DDAH2;RIN3;CD47;PPP1R12C;MAPRE2;CHMP7;MAPKAP1;USP12;ITPR1;SDR39U1;DERL2;CXCR4;ASAP1;GABARAP;STRN4;NT5C;MICAL1;FYN;DCAF11;MAP4K5;GBP2;SLC25A24;LYN;VASP;UVRAG;MLKL;TNFSF13;PHC3;ARHGAP25;ZZEF1;EHD1;TSPAN15;STK24;TBXAS1;STRN;ESYT2;ATM;NIT1;RGL2
Lymphoblastoid BTO:0000773 X130.126 HM22.GM19193	80/723	1.76834120185673e-09	5.91779894073911e-08	0	0	2.22693867593694	44.8799937563563	DENND1C;SCARB2;SMARCAL1;ADPGK;DOCK8;AATF;SLC2A6;PREX1;AKAP13;RASSF2;DDI2;TLK1;EPC1;PRKACA;SPG11;FBXO7;VPS39;PDK2;DLGAP4;PELP1;MAP2K3;ABCC4;USP3;ACTR5;ACAD9;TFEB;NSUN6;IMP4;ACYP2;TRAF1;CBFA2T2;FBXO11;DCK;CLPX;PLSCR1;PRPF18;RAD51C;RILPL2;TRAPPC6B;TNIK;ARHGEF7;BLK;AGPAT5;VAC14;RNASEH2B;SELPLG;GTF3C5;COPB1;MYCBP2;UBR4;GPS2;BCL10;TAPBPL;AAAS;CDKN2AIP;OSGEP;NAPG;MRPL11;INPP5D;RAB24;ZNF622;NEK9;MLKL;WDR18;GATB;KIAA2013;TTC39C;PARP14;MCOLN2;WDR11;CNOT3;CDC16;REL;TRIP10;UNC119;CCNYL1;ATM;CDK13;RGL2;PICALM
Lymphoblastoid BTO:0000773 X127.126 HM22.GM15510	80/724	1.88515078287497e-09	5.91779894073911e-08	0	0	2.2233589087809	44.6656308080868	DENND1C;SCARB2;SMARCAL1;ADPGK;DOCK8;AATF;SLC2A6;PREX1;AKAP13;RASSF2;DDI2;TLK1;EPC1;PRKACA;SPG11;FBXO7;VPS39;PDK2;DLGAP4;PELP1;MAP2K3;ABCC4;USP3;ACTR5;ACAD9;TFEB;NSUN6;IMP4;ACYP2;TRAF1;CBFA2T2;FBXO11;DCK;CLPX;PLSCR1;PRPF18;RAD51C;RILPL2;TRAPPC6B;TNIK;ARHGEF7;BLK;AGPAT5;VAC14;RNASEH2B;SELPLG;GTF3C5;COPB1;MYCBP2;UBR4;GPS2;BCL10;TAPBPL;AAAS;CDKN2AIP;OSGEP;NAPG;MRPL11;INPP5D;RAB24;ZNF622;NEK9;MLKL;WDR18;GATB;KIAA2013;TTC39C;PARP14;MCOLN2;WDR11;CNOT3;CDC16;REL;TRIP10;UNC119;CCNYL1;ATM;CDK13;RGL2;PICALM
Lymphoblastoid BTO:0000773 X128.126 HM22.GM18505	80/724	1.88515078287497e-09	5.91779894073911e-08	0	0	2.2233589087809	44.6656308080868	DENND1C;SCARB2;SMARCAL1;ADPGK;DOCK8;AATF;SLC2A6;PREX1;AKAP13;RASSF2;DDI2;TLK1;EPC1;PRKACA;SPG11;FBXO7;VPS39;PDK2;DLGAP4;PELP1;MAP2K3;ABCC4;USP3;ACTR5;ACAD9;TFEB;NSUN6;IMP4;ACYP2;TRAF1;CBFA2T2;FBXO11;DCK;CLPX;PLSCR1;PRPF18;RAD51C;RILPL2;TRAPPC6B;TNIK;ARHGEF7;BLK;AGPAT5;VAC14;RNASEH2B;SELPLG;GTF3C5;COPB1;MYCBP2;UBR4;GPS2;BCL10;TAPBPL;AAAS;CDKN2AIP;OSGEP;NAPG;MRPL11;INPP5D;RAB24;ZNF622;NEK9;MLKL;WDR18;GATB;KIAA2013;TTC39C;PARP14;MCOLN2;WDR11;CNOT3;CDC16;REL;TRIP10;UNC119;CCNYL1;ATM;CDK13;RGL2;PICALM
Lymphoblastoid BTO:0000773 X126.126 HM22.GM12878	80/725	2.00932932270441e-09	5.91779894073911e-08	0	0	2.21979024167807	44.4523314387906	DENND1C;SCARB2;SMARCAL1;ADPGK;DOCK8;AATF;SLC2A6;PREX1;AKAP13;RASSF2;DDI2;TLK1;EPC1;PRKACA;SPG11;FBXO7;VPS39;PDK2;DLGAP4;PELP1;MAP2K3;ABCC4;USP3;ACTR5;ACAD9;TFEB;NSUN6;IMP4;ACYP2;TRAF1;CBFA2T2;FBXO11;DCK;CLPX;PLSCR1;PRPF18;RAD51C;RILPL2;TRAPPC6B;TNIK;ARHGEF7;BLK;AGPAT5;VAC14;RNASEH2B;SELPLG;GTF3C5;COPB1;MYCBP2;UBR4;GPS2;BCL10;TAPBPL;AAAS;CDKN2AIP;OSGEP;NAPG;MRPL11;INPP5D;RAB24;ZNF622;NEK9;MLKL;WDR18;GATB;KIAA2013;TTC39C;PARP14;MCOLN2;WDR11;CNOT3;CDC16;REL;TRIP10;UNC119;CCNYL1;ATM;CDK13;RGL2;PICALM
Lymphoblastoid BTO:0000773 X129.126 HM22.GM19099	80/725	2.00932932270441e-09	5.91779894073911e-08	0	0	2.21979024167807	44.4523314387906	DENND1C;SCARB2;SMARCAL1;ADPGK;DOCK8;AATF;SLC2A6;PREX1;AKAP13;RASSF2;DDI2;TLK1;EPC1;PRKACA;SPG11;FBXO7;VPS39;PDK2;DLGAP4;PELP1;MAP2K3;ABCC4;USP3;ACTR5;ACAD9;TFEB;NSUN6;IMP4;ACYP2;TRAF1;CBFA2T2;FBXO11;DCK;CLPX;PLSCR1;PRPF18;RAD51C;RILPL2;TRAPPC6B;TNIK;ARHGEF7;BLK;AGPAT5;VAC14;RNASEH2B;SELPLG;GTF3C5;COPB1;MYCBP2;UBR4;GPS2;BCL10;TAPBPL;AAAS;CDKN2AIP;OSGEP;NAPG;MRPL11;INPP5D;RAB24;ZNF622;NEK9;MLKL;WDR18;GATB;KIAA2013;TTC39C;PARP14;MCOLN2;WDR11;CNOT3;CDC16;REL;TRIP10;UNC119;CCNYL1;ATM;CDK13;RGL2;PICALM
Lymphoblastoid BTO:0000773 X128.126 HM36.GM12762	59/469	2.46583981480779e-09	7.03534922162347e-08	0	0	2.55596166912678	50.6610348034551	PI4K2B;PITPNA;SRP54;IKZF1;DCAF6;HERPUD1;ZMIZ1;EPC1;IAH1;MAP2K2;PAM16;NSMCE1;CIP2A;HLA-F;CBFA2T2;KNSTRN;FBXO11;WDR77;TIAM1;OXA1L;PLSCR1;MSH2;SLTM;RFX7;PEX3;ELMO1;CHMP4A;ARHGEF7;ATP6V0C;IDI1;SEH1L;CUL2;ITPR2;RIC8A;MICAL1;VTI1A;ZNF668;PDSS2;UVRAG;PTPN1;MLKL;MMAB;GATB;PTPN11;RRP1B;GATAD2B;SON;STK24;APC;WNK1;JMY;UNC119;PSMG1;AVL9;NIT1;RGL2;TAF3;SSBP4;ITM2C
Hematopoietic JURKAT BTO:0000661 High coverage proteome bortezomib R1	126/1352	2.65724451017668e-09	7.35170981148883e-08	0	0	1.86490180249287	36.8243065131768	SMARCAL1;PDCD7;ROGDI;WDR89;WDR92;ZMIZ1;TRAPPC12;EPC1;SNIP1;CCNL2;AZI2;PDK2;CDK5RAP2;MAP2K2;USP3;ANGEL2;ARMC7;PRKCA;PRKAB1;FBXO11;KNSTRN;CDC25B;RUNX1;BCR;SHQ1;MAPKAPK3;RFX7;RPP21;TRIM14;CCDC82;DUS3L;NSMAF;INO80B;PXK;ANKRD16;UBR2;HNRNPLL;OSGEP;MBTD1;DHX34;DVL2;AMZ2;CEP76;BANP;IVNS1ABP;CDK17;ANKRD28;CCDC12;NEK7;XRCC3;FANCA;IRF2BP2;IFT122;CDC7;HPS5;SUPT5H;GPN2;WDR54;MED13L;CCT6A;CDK8;ARHGAP31;CCDC88C;TCF3;RGL2;RCOR1;ARHGAP11A;CEP57;KDM5A;DAZAP1;PPP1R11;BRCA1;DDX41;BICD1;RPTOR;CHAF1A;CASP10;RFK;GATAD1;DFFB;BRD1;CAMLG;TWNK;NSUN6;BAZ1A;CBFA2T2;SENP2;ZDHHC17;MED29;NCOR2;PRPF18;RAD51C;AEBP2;NUP50;PEX6;POLR1D;MTRF1L;VGLL4;HDAC4;GPS2;RNF5;RXRB;SCAF8;RNF138;RSBN1L;SAP30L;PDE6D;BNIP2;TENT2;EXOSC3;PCNT;DCAF11;MAP4K5;CCT5;PEX16;WWOX;TTC13;DONSON;FOXJ2;SORBS3;NIN;AGGF1;ESYT2;TAF3;FRA10AC1;PNPLA2
Lymphoblastoid BTO:0000773 X127.126 HM36.GM11920	59/471	2.89786220298249e-09	7.62659981906919e-08	0	0	2.54327896067075	49.9990651067507	PI4K2B;PITPNA;SRP54;IKZF1;DCAF6;HERPUD1;ZMIZ1;EPC1;IAH1;MAP2K2;PAM16;NSMCE1;CIP2A;HLA-F;CBFA2T2;KNSTRN;FBXO11;WDR77;TIAM1;OXA1L;PLSCR1;MSH2;SLTM;RFX7;PEX3;ELMO1;CHMP4A;ARHGEF7;ATP6V0C;IDI1;SEH1L;CUL2;ITPR2;RIC8A;MICAL1;VTI1A;ZNF668;PDSS2;UVRAG;PTPN1;MLKL;MMAB;GATB;PTPN11;RRP1B;GATAD2B;SON;STK24;APC;WNK1;JMY;UNC119;PSMG1;AVL9;NIT1;RGL2;TAF3;SSBP4;ITM2C
Hematopoietic JURKAT BTO:0000661 High coverage proteome untreated R1	125/1340	2.92366915298381e-09	7.62659981906919e-08	0	0	1.86609686609687	36.6695992162506	SMARCAL1;PDCD7;ROGDI;WDR89;WDR92;ZMIZ1;TRAPPC12;EPC1;SNIP1;CCNL2;AZI2;PDK2;CDK5RAP2;MAP2K2;USP3;ANGEL2;ARMC7;PRKCA;PRKAB1;FBXO11;KNSTRN;CDC25B;RUNX1;BCR;SHQ1;MAPKAPK3;RFX7;RPP21;TRIM14;CCDC82;DUS3L;NSMAF;INO80B;PXK;ANKRD16;UBR2;HNRNPLL;OSGEP;MBTD1;DHX34;DVL2;AMZ2;CEP76;BANP;IVNS1ABP;CDK17;ANKRD28;CCDC12;NEK7;XRCC3;FANCA;IRF2BP2;IFT122;CDC7;HPS5;SUPT5H;GPN2;WDR54;MED13L;CCT6A;CDK8;ARHGAP31;CCDC88C;TCF3;RGL2;RCOR1;ARHGAP11A;CEP57;KDM5A;DAZAP1;PPP1R11;BRCA1;DDX41;BICD1;RPTOR;CHAF1A;CASP10;GATAD1;DFFB;BRD1;CAMLG;TWNK;NSUN6;BAZ1A;CBFA2T2;SENP2;ZDHHC17;MED29;NCOR2;PRPF18;RAD51C;AEBP2;NUP50;PEX6;POLR1D;MTRF1L;VGLL4;HDAC4;GPS2;RNF5;RXRB;SCAF8;RNF138;RSBN1L;SAP30L;PDE6D;BNIP2;TENT2;EXOSC3;PCNT;DCAF11;MAP4K5;CCT5;PEX16;WWOX;TTC13;DONSON;FOXJ2;SORBS3;NIN;AGGF1;ESYT2;TAF3;FRA10AC1;PNPLA2
Lymphoblastoid BTO:0000773 X131.126 HM22.GM18951	79/721	3.50583060943071e-09	8.86494751551294e-08	0	0	2.20049063132168	42.8409964273087	DENND1C;SCARB2;SMARCAL1;ADPGK;DOCK8;AATF;SLC2A6;PREX1;AKAP13;DDI2;TLK1;EPC1;PRKACA;SPG11;FBXO7;VPS39;PDK2;DLGAP4;PELP1;MAP2K3;ABCC4;USP3;ACTR5;ACAD9;TFEB;NSUN6;IMP4;ACYP2;TRAF1;CBFA2T2;FBXO11;DCK;CLPX;PLSCR1;PRPF18;RAD51C;RILPL2;TRAPPC6B;TNIK;ARHGEF7;BLK;AGPAT5;VAC14;RNASEH2B;SELPLG;GTF3C5;COPB1;MYCBP2;UBR4;GPS2;BCL10;TAPBPL;AAAS;CDKN2AIP;OSGEP;NAPG;MRPL11;INPP5D;RAB24;ZNF622;NEK9;MLKL;WDR18;GATB;KIAA2013;TTC39C;PARP14;MCOLN2;WDR11;CNOT3;CDC16;REL;TRIP10;UNC119;CCNYL1;ATM;CDK13;RGL2;PICALM
Hematopoietic PBMC BTO:0001008 879101114 replicate01-2	83/773	3.59258552107315e-09	8.86494751551294e-08	0	0	2.15386259672524	41.8805522909444	CEP57;SIGLEC9;SERPINA1;WIPF1;PHF1;UBE2D3;GIMAP1;GBA2;GIMAP8;PITPNC1;PPCDC;AKAP13;CNST;UBASH3B;ABHD16A;CASP10;ARL6IP5;COTL1;TRAPPC12;EPC1;PIP4K2A;PHACTR2;MAP3K5;YWHAH;MAP2K3;SUN2;ABCC4;ARHGEF12;TPM2;TPM1;VPS13A;SYTL1;PRKCA;ARAP1;TC2N;CBFA2T2;FBXO11;MIF4GD;UNC13D;SELENOO;ACAP2;RILPL2;MAPKAPK3;KATNAL1;BIN1;DDAH2;RIN3;CD47;PPP1R12C;MAPRE2;CHMP7;MAPKAP1;USP12;ITPR1;SDR39U1;DERL2;CXCR4;ASAP1;GABARAP;STRN4;NT5C;MICAL1;FYN;DCAF11;MAP4K5;GBP2;SLC25A24;LYN;VASP;UVRAG;MLKL;TNFSF13;PHC3;ARHGAP25;ZZEF1;EHD1;TSPAN15;STK24;TBXAS1;ESYT2;ATM;NIT1;RGL2
Lymphoblastoid BTO:0000773 X129.126 HM36.GM18631	57/457	6.30830287150756e-09	1.51565276886484e-07	0	0	2.52756471716203	47.7239583151489	PI4K2B;PITPNA;SRP54;IKZF1;DCAF6;HERPUD1;ZMIZ1;EPC1;IAH1;MAP2K2;PAM16;NSMCE1;CIP2A;HLA-F;CBFA2T2;KNSTRN;FBXO11;WDR77;TIAM1;OXA1L;PLSCR1;MSH2;SLTM;RFX7;PEX3;ELMO1;CHMP4A;ARHGEF7;ATP6V0C;IDI1;SEH1L;CUL2;ITPR2;RIC8A;VTI1A;ZNF668;PDSS2;UVRAG;PTPN1;MLKL;MMAB;GATB;PTPN11;RRP1B;GATAD2B;SON;STK24;APC;WNK1;JMY;UNC119;PSMG1;AVL9;RGL2;TAF3;SSBP4;ITM2C
Lymphoblastoid BTO:0000773 X126.126 HM36.GM12878	57/458	6.83116476827421e-09	1.59919318806009e-07	0	0	2.52112527884507	47.4016192496207	PI4K2B;PITPNA;SRP54;IKZF1;DCAF6;HERPUD1;ZMIZ1;EPC1;IAH1;MAP2K2;PAM16;NSMCE1;CIP2A;HLA-F;CBFA2T2;KNSTRN;FBXO11;WDR77;TIAM1;OXA1L;PLSCR1;MSH2;SLTM;RFX7;PEX3;ELMO1;CHMP4A;ARHGEF7;ATP6V0C;IDI1;SEH1L;CUL2;ITPR2;RIC8A;VTI1A;ZNF668;PDSS2;UVRAG;PTPN1;MLKL;MMAB;GATB;PTPN11;RRP1B;GATAD2B;SON;STK24;APC;WNK1;JMY;UNC119;PSMG1;AVL9;RGL2;TAF3;SSBP4;ITM2C
Lymphoblastoid BTO:0000773 X131.126 HM36.GM11919	57/459	7.39507018253834e-09	1.68792476916438e-07	0	0	2.51471787753467	47.0816853850918	PI4K2B;PITPNA;SRP54;IKZF1;DCAF6;HERPUD1;ZMIZ1;EPC1;IAH1;MAP2K2;PAM16;NSMCE1;CIP2A;HLA-F;CBFA2T2;KNSTRN;FBXO11;WDR77;TIAM1;OXA1L;PLSCR1;MSH2;SLTM;RFX7;PEX3;ELMO1;CHMP4A;ARHGEF7;ATP6V0C;IDI1;SEH1L;CUL2;ITPR2;RIC8A;VTI1A;ZNF668;PDSS2;UVRAG;PTPN1;MLKL;MMAB;GATB;PTPN11;RRP1B;GATAD2B;SON;STK24;APC;WNK1;JMY;UNC119;PSMG1;AVL9;RGL2;TAF3;SSBP4;ITM2C
Lymphoblastoid BTO:0000773 X130.126 HM36.GM12763	57/462	9.36446723367818e-09	2.03629542171216e-07	0	0	2.49568552253116	46.1360995673499	PI4K2B;PITPNA;SRP54;IKZF1;DCAF6;HERPUD1;ZMIZ1;EPC1;IAH1;MAP2K2;PAM16;NSMCE1;CIP2A;HLA-F;CBFA2T2;KNSTRN;FBXO11;WDR77;TIAM1;OXA1L;PLSCR1;MSH2;SLTM;RFX7;PEX3;ELMO1;CHMP4A;ARHGEF7;ATP6V0C;IDI1;SEH1L;CUL2;ITPR2;RIC8A;VTI1A;ZNF668;PDSS2;UVRAG;PTPN1;MLKL;MMAB;GATB;PTPN11;RRP1B;GATAD2B;SON;STK24;APC;WNK1;JMY;UNC119;PSMG1;AVL9;RGL2;TAF3;SSBP4;ITM2C
Hematopoietic JURKAT BTO:0000661 High coverage proteome untreated R2	117/1253	9.367405006781e-09	2.03629542171216e-07	0	0	1.86120742767899	34.4063358343905	SMARCAL1;PI4K2B;PDCD7;ROGDI;DCAF8;HIKESHI;IKZF1;WDR89;WDR92;ZMIZ1;EPC1;SNIP1;CCNL2;AZI2;CDK5RAP2;MAP2K2;USP3;ANGEL2;SSU72;ARMC7;PRKCA;PRKAB1;FBXO11;KNSTRN;CDC25B;RUNX1;SHQ1;RFX7;RPP21;TRIM14;ANKRD40;DUS3L;NSMAF;INO80B;RNASEH2B;PXK;ANKRD16;HNRNPLL;CDKN2AIP;OSGEP;MBTD1;DHX34;DVL2;CEP76;NR2C2AP;BANP;BPTF;IVNS1ABP;CDK17;ANKRD28;CCDC12;XRCC3;FANCA;IRF2BP2;IFT122;CDC7;HPS5;GPN2;WDR54;MED13L;HNRNPL;CDK8;ARHGAP31;HNRNPD;TCF3;RGL2;RCOR1;ARHGAP11A;CEP57;BRCA1;BICD1;RPTOR;CHAF1A;CASP10;GATAD1;DFFB;RBM14;BRD1;CAMLG;NSUN6;BAZ1A;CBFA2T2;SENP2;MED29;NCOR2;PRPF18;RAD51C;AEBP2;NUP50;PEX6;POLR1D;CHMP7;VGLL4;HDAC4;ZDHHC20;RXRB;RNF138;RSBN1L;PDE6D;TENT2;PCNT;DCAF11;METTL9;CCT4;PEX16;WWOX;DONSON;FOXJ2;DTNBP1;SORBS3;POLE4;NIN;AGGF1;ESYT2;TAF3;FRA10AC1;PNPLA2
