Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
YY1 NT2-D1 hg19	123/2000	0.0994322981355219	0.140862422358656	0	0	1.14177984970245	2.63554563578198	CHIC2;PPP2R2A;DCAF6;IPO9;LONP1;CCNL2;SBDSP1;TMPO;CDK5RAP2;PRKAB2;STARD7;ANGEL2;METTL3;UBE4B;MFSD11;SCAMP3;OXA1L;THAP6;TMX2;YME1L1;RPL26;SNRPF;UBA52;SRSF9;INO80B;LRPAP1;ZNF154;METTL2B;INO80D;FBF1;CUL2;UBR4;CREBL2;UBR2;TAPBPL;OAZ1;MRPL11;NTHL1;NUP88;ZNF821;BPTF;TIA1;CCDC12;EXOC6B;FANCA;IFT122;CNOT10;TRAPPC8;SUPT5H;PHC3;IFFO1;RPS26;ZNF814;CNOT3;NDUFAF2;MPHOSPH10;NIT1;LSM14B;EIF4G2;ZNF254;KDM5A;BTG1;RPLP0;AMD1;GDI2;PTPN23;MRPL34;NAGPA;BICD1;FARS2;RPTOR;AUH;UQCRFS1;RAC1;UBXN4;LRRC47;RBM14;MIOS;ACTR5;MANEAL;TIMM21;SAFB;TERF2;SUMF1;RPUSD4;RBL2;SLTM;AEBP2;TRAPPC6B;NAA35;GART;ATP6V0C;RAB7A;RAB1A;UHRF2;SFSWAP;PRCC;SRSF1;DERL2;RCHY1;CLN3;LMAN2;RSBN1L;PSMB1;PDSS2;LRIG2;EXOSC3;PCNT;METTL9;USP25;TTC13;FEM1B;AP3D1;RPL23A;GTF2H1;SORL1;ASXL1;SLC25A37;ETAA1;APC;RTN4IP1;TAF3;TRMT61B
CTCF testis mm9	123/2000	0.0994322981355219	0.140862422358656	0	0	1.14177984970245	2.63554563578198	SCARB2;TOR2A;PANK3;PDCD7;RTCA;RRP1;ROGDI;PPP2R2A;GHITM;GBA2;SMCHD1;CNST;IPO9;UBASH3B;RPS18;TRAPPC12;FBXO7;IER5;SH3GL1;DDX17;TLE1;STARD7;CD300A;PIH1D1;SWAP70;DEXI;EDAR;KATNAL1;EHBP1L1;PPIF;SRSF4;RPL26;ANKRA2;DUS3L;UBA52;RABL6;ARL8B;SIDT2;INO80B;CUL5;TNKS;YTHDC2;MYCBP2;UBR4;CREBL2;AAAS;MTMR6;FXR2;DHX33;NTHL1;SLC38A6;LTA4H;KDSR;ANKRD28;NEK9;UVRAG;UBE2I;SLC35E1;FUCA1;NEK7;SETDB2;FANCA;MYO5A;CNOT10;TBCB;IFFO1;WDR54;GGCT;EHD1;CCT6A;LSM6;NDUFAF4;MPHOSPH10;PSMG1;STRN;PICALM;CEP57;SLC48A1;PPP1R11;ADPGK;INTS10;MRPL38;AATF;AKAP13;AUH;PPP2R5E;GATAD1;RAC1;SLC36A1;PARP6;ATMIN;MMD;ACTR5;TFEB;IQCE;SAFB;KAT2B;PRPF18;PABPC1;GART;AGPAT5;HDAC5;CAB39;USP12;DERL2;FAM214A;SCAF8;PCNT;MAP4K5;UBQLN4;SMOX;WDR18;LYSMD2;FMNL3;SNX18;PINK1;APC;CCDC9;TTC3;ESYT2;SMAP2;LGR4;FRA10AC1
CTCF small intestine mm9	123/2000	0.0994322981355219	0.140862422358656	0	0	1.14177984970245	2.63554563578198	WIPF1;RTCA;CEP19;RRP1;DCAF8;ACCS;CDC14A;FAM107B;ABHD13;ZMIZ1;COTL1;EPC1;EP300;MLYCD;CCNL2;SH3GL1;PLEKHJ1;MAP2K3;MAP2K2;MREG;PIH1D1;USP3;METTL3;NSMCE1;MOGS;CDC25B;EDAR;OXA1L;MAPKAPK3;KCNQ1;ELMO1;TRIM14;RPL26;ARL8B;CUL5;COPB1;UBR4;AAAS;CDKN2AIP;PTDSS1;DHX33;DVL1;DPH3;KCNMB4;AP4S1;KDSR;VASP;NEK9;UBE2I;FUCA1;FANCA;CNOT10;CDC7;IFFO1;FAM220A;GGCT;EHD1;HNRNPL;NDUFAF4;ACER3;CDC16;TCF4;EIF4G2;PICALM;SLC48A1;RNPEPL1;CCDC126;INTS10;PTPN23;AKAP13;SPRED2;AUH;SNRNP70;RFK;DLAT;SPG11;PELP1;SLC36A1;PDCD6IP;ATMIN;MIOS;MMD;MINK1;TFEB;AXIN1;ZDHHC17;ARL4C;RPUSD4;PRPF18;POLR1D;PIGG;ATP6V0C;B4GALT4;CAB39;RNF6;COX5B;CST3;SCAF8;TGS1;PDSS2;FYN;PCNT;UBQLN4;EIF4B;RWDD1;WDR18;SPAG4;DONSON;GTF2H1;TTC39C;TMCO1;WDR11;SLC25A37;ETAA1;PINK1;APC;BRMS1L;CARM1;ESYT2;VIM;SMAP2;FRA10AC1;PNPLA2
YY1 GM12891 hg19	81/1281	0.103220178210301	0.145975156706423	0	0	1.17247301275761	2.66255831832743	BTG1;DGKD;ADPGK;RPLP0;ZDHHC4;ABHD13;SPRED2;SMCHD1;DDI2;RFK;UQCRFS1;ZNF569;PDE4A;CCNL2;MAP3K5;SH3GL1;CDK5RAP2;LRRC47;SLC36A1;DDX17;PRORSD1P;IAH1;PDCD6IP;TTC32;MIOS;PABPC4;UBE4B;MANEAL;UCHL3;SAFB;MIF4GD;DCK;FAM210A;KAT2B;THAP6;SLTM;NAA35;PIGG;UBA52;SRSF9;ZNF276;METTL2B;PXK;UHRF2;CAB39;SFSWAP;C2ORF68;YTHDC2;FBF1;ITPR1;DERL2;CREBL2;RNF6;RCHY1;OAZ1;CLN3;NTHL1;RAB24;PDSS2;ZNF227;NUP88;ZNF821;E2F6;SLC15A4;LYN;RWDD1;PTPN1;USP25;TIA1;AP3D1;IFT122;RPL23A;GTF2H1;SUPT5H;HNRNPAB;CCT6A;CNOT3;TSR1;CALM1;TRMT61B;FRA10AC1
CTCF bronchial epithelial cell hg19	124/2023	0.105279435757461	0.148629791657592	0	0	1.13742133478362	2.56049144566755	TOR2A;ZFAND4;RRP1;PITPNA;PREP;CIB2;ACCS;SMCHD1;ALCAM;IPO9;EP300;CHAC2;MB21D2;SH3GL1;PLEKHJ1;HLA-H;MREG;TPM1;NSMCE1;SYTL1;ACOT13;GTF2F1;MIF4GD;THAP2;BCR;EDAR;TIAM1;ZFYVE19;GEMIN4;PPIF;SIDT1;YME1L1;SRSF4;UHRF1BP1;RPL26;FAM8A1;ARL8B;SRSF9;METTL2B;POM121;INO80D;CUL5;MTMR9;AAAS;OAZ1;MTMR6;FXR2;DHX34;NTHL1;MAN2A1;MICAL1;VTI1A;CDK17;CCZ1B;FUCA1;PHC3;IFFO1;EHD1;NDUFAF4;ZNF814;REL;CALM1;CDS2;SLC48A1;RPLP0;MRPL38;TMEM51;MRPL34;ABCC10;CDC73;EEA1;SMPD2;AUH;GATAD1;UQCRFS1;PDE4A;SPG11;POLH;LRRC47;SLC36A1;DFFB;CAMLG;ITGA3;AXIN1;NSUN6;TRAF1;SAFB;SUMF2;ETV7;FAM210A;KAT2B;PRPF18;DDAH2;TRAPPC6B;IRF1;OAS3;RAB1A;CAB39;PELI2;RNF6;SRM;SCAF8;AFG3L1P;TBX21;TGS1;RSBN1L;RAB24;PDSS2;FYN;METTL7B;MAP4K5;CBR4;RWDD1;PTPN1;WWOX;USP25;CDK11A;TTC13;WDR18;SORL1;NUDT22;SLC25A37;PINK1;CCNYL1
MAX SK-N-SH hg19	100/1609	0.106092795667366	0.149463790343893	0	0	1.15248508946322	2.58553245949467	FAAH;DCLRE1C;IFITM2;TMEM41B;RRP1;ACCS;WDR89;SNIP1;RPS10;PSPH;PRKAB2;MREG;CMC1;NSMCE1;LEMD2;ACAP2;MAPKAPK3;TRIM14;ANKRA2;UBA52;FAM8A1;ARL8B;METTL2B;POM121;PXK;TXNDC9;YTHDC2;MGST3;COPB1;CREBL2;ITPRIPL1;NUP85;PMVK;SLC38A6;SNX9;NUP88;VASP;NEK9;NEK7;XRCC3;SUPT5H;IFFO1;WDR54;GGCT;POLA2;NDUFAF4;MPHOSPH10;CALM1;RBAK;ARHGAP11A;KDM5A;CIITA;SRXN1;OGG1;CDC73;PPCDC;SART3;GATAD1;RFC5;DFFB;GPX4;CAMLG;PABPC4;C1ORF43;RABGGTB;SAFB;TERF2;FAM210A;KAT2B;PRPF18;RAD51C;RILPL2;TRAPPC6B;CTDSP2;POLR1D;NAA35;PIGG;RNF166;B4GALT4;VAC14;TRIM52;C2ORF68;GOSR2;ODC1;HSD17B11;TM9SF3;SERTAD1;ERICH1;TGS1;FEM1C;LRIG2;EXOSC3;SPAG9;RWDD1;CDK11A;RPL23A;CDK11B;POLE4;RAB10;APC
SRF HCT116 hg19	29/413	0.106236517646395	0.149463790343893	0	0	1.30564309056956	2.92736588566458	ADPGK;CCDC126;TCF7;UBR2;BCL10;DHX33;SBDSP1;KDSR;GBP2;KLHDC10;RWDD1;SUN2;CDK11A;TPM4;SSU72;ACYP2;FOS;ARPC5;CDK11B;NR2F6;SNX18;IRF3;TNIK;CLPTM1L;PIGG;BDP1;TAF3;RNF166;TRMT61B
CTCF CH12.LX mm9	224/3777	0.106480664551223	0.149549435927364	0	0	1.10451647395538	2.47388701182608	IFITM3;RTCA;RRP1;PREP;ACCS;WDR89;ZDHHC2;TIAL1;HERC4;ALCAM;ZMIZ1;RPS18;RASSF5;PIEZO1;PIP4K2A;DIP2A;FBXO7;PDK2;IAH1;PIH1D1;ARRDC2;CMC1;SYTL1;MOGS;ARMC7;PRKAB1;RUNX2;WDR77;BCR;RBP7;RFX7;TRIM14;RIN3;RPL26;DUS3L;POM121;MTMR9;AAAS;MTMR6;MRPL11;FXR2;DHX34;VTI1A;AMZ2;NUP88;CEP76;CDK17;GADD45B;FUCA1;SETDB2;MYO5A;MTHFS;IFFO1;FAM220A;HNRNPL;SLC6A6;POLA2;NDUFAF4;CDC16;CCDC88C;NDUFAF2;PSMG1;RBAK;RCOR1;ITM2B;CDS2;CCDC126;PHF1;RPLP0;MRPL38;MRPL34;FARS2;AUH;DENND2D;ATMIN;PABPC4;MINK1;TFEB;NSUN6;FOS;TIMM21;TYK2;UCHL3;PTGR2;KAT2B;FAM222A;PRPF18;RILPL2;CD47;VGLL4;GRAMD1B;CAB39;ODC1;CXCR4;FAM214A;NT5C;SCAF8;RNF138;PCNT;MAP4K5;RELT;WWOX;CD72;TRAPPC10;WDR18;RFTN1;TMEM176A;BYSL;TMCO1;TMEM59;SNX18;LYRM4;TTC3;TRIP10;ESYT2;FRA10AC1;SCARB2;TOR2A;UPK2;ROGDI;APEH;ETS2;GIMAP8;CDC14A;BEST1;SMCHD1;IPO9;EP300;SH3GL1;ZBP1;MAP2K3;SH3GLB2;TOR3A;MAP2K2;MREG;IGFBP4;SWAP70;ATAD3A;DEXI;CDC25B;EDAR;MAPKAPK3;EHBP1L1;GEMIN4;PPIF;RPP21;NHP2;ELMO1;FKBP4;ABCG1;ARL8B;CUL5;LTBP4;ITPR2;CREBL2;UBR2;BAG6;PMVK;DVL2;CDH23;BPTF;KLHDC10;UBE2I;SLC37A1;ACBD4;FANCA;IFT122;ARPC5;FBXO33;GGCT;GCLC;CLPTM1L;WRAP53;SLC48A1;RNPEPL1;ADPGK;CEP164;ADAR;DDX41;NAGPA;PITPNC1;SPRED2;SART3;GATAD1;PELP1;YWHAH;SLC36A1;RFC5;PLEKHG2;GLRX5;HAUS4;AXIN1;TRAF1;SENP3;GFOD1;PEX3;NUP50;LTB;MTRF1L;CHMP7;VAC14;GTF3C5;GOSR2;RNF6;RCHY1;PPOX;TSPAN32;CLN3;GNA15;BNIP2;CNNM2;DCAF11;GBP2;SLC12A2;USP25;DTNBP1;SORL1;FMNL3;SLC25A37;PINK1;NIN;APC;VIM;SMAP2
RAD21 A549 hg19	182/3040	0.109156892221138	0.153044714866751	0	0	1.11282018444576	2.4648622706455	CYFIP2;TOR2A;ZFAND4;MAML2;UPK2;UBE2D3;PREP;CISD2;CIB2;PPP2R2A;CIB1;WDR89;ETS2;ELK4;ALCAM;IPO9;EPC1;PIEZO1;DIP2A;FBXO7;IER5;PDK2;MAP3K5;TMPO;SH3GL1;PLEKHJ1;TLE4;MYLIP;SH3GLB2;PRKAB2;TPM4;IGFBP4;SWAP70;USP3;TPM1;ACOT13;UBE4B;PRKCA;TRNT1;GTF2F1;FBXO11;MIF4GD;CDC25B;EDAR;STIM2;PPIF;ELMO1;UHRF1BP1;RPL26;TSPYL4;ANKRD36B;ARL8B;SLC27A4;SRSF9;YTHDC2;MGST3;ITPR1;ITPR2;AAAS;MTMR6;MRPL11;SNX3;FXR2;CHST11;DHX34;MAN2A1;INPP5D;DVL1;CDH23;ZNF668;TNFRSF14;MARK2;BPTF;IVNS1ABP;CDK17;NAA50;VASP;ACBD4;GADD45B;MLKL;EDEM1;FUCA1;PLK2;NEK7;TNFRSF10A;MTHFS;PARP14;FBXO33;WDR54;TNFRSF10D;MED13L;RPS26;SLC6A6;GCLC;NDUFAF4;UST;CCDC88C;HNRNPD;ZNF778;ATM;RGL2;CDS2;DENND1C;NRP1;BTG1;SRXN1;ADPGK;OGG1;FAF1;GBE1;MRPL38;TMEM51;DDX41;MRPL34;TRAM2;CDC73;EEA1;AKAP13;SPRED2;AUH;CASP10;DDI2;RFK;GATAD1;FLVCR2;SPG11;SLC36A1;DFFB;ARHGEF12;PLEKHG2;ATMIN;CAMLG;ITGA3;DDX58;TBC1D8;TFEB;AXIN1;UCHL3;SENP3;SUMF2;NCOR2;KAT2B;PRPF18;GFOD1;DDAH2;B4GALT4;HDAC5;RAB1A;BCL2A1;PELI2;USP12;ASAP1;FAM214A;NT5C;SCAF8;LMAN2;PSMB1;TRIM47;PDSS2;METTL7B;LRIG2;CNNM2;DCAF11;MAP4K5;RELT;CCT4;SLC12A2;SPAG9;TTC13;CMTM3;FEM1B;KLF4;SORL1;WDR11;NUDT22;RAB10;FMNL3;SNX18;PINK1;TRIP10;ESYT2;FRA10AC1
GATA3 A549 hg19	22/302	0.109698635947207	0.153404016345098	0	0	1.35714285714286	2.99931061265952	SLC12A2;DNMT1;TTC32;UHRF2;C17ORF49;CUL2;NSUN6;FOS;SUPT5H;PPCDC;WDR77;NR4A2;PTDSS1;SNRNP70;EEF1D;PMVK;GCNT2;DVL2;RPL26;RPL17;SLC35E2B;BANP
CREB1 HepG2 hg19	89/1423	0.109789148952865	0.153404016345098	0	0	1.15919340033247	2.56088261840574	KDM5A;PANK3;TMEM41B;PDCD7;FAF1;RRP1;AMD1;CEP164;IRS2;DDX41;AATF;WDR89;SART3;PPP2R5E;LONP1;SNIP1;UQCRFS1;PIP4K2A;PDE4A;PSPH;SH3GL1;CDK5RAP2;LRRC47;BTN3A1;CAMLG;C17ORF49;HLA-L;ACAD9;NSMCE1;NSUN6;SENP2;TERF2;MIF4GD;PDIA4;THAP6;RAD51C;EEF1D;NHP2;YME1L1;CHMP4A;PIGG;ANKRA2;UBA52;INO80B;HDAC5;RAB1A;GTF3C5;YTHDC2;MGST3;TPRG1L;UBR4;CLEC16A;UBR2;RCHY1;SPATA6;GABARAP;OSGEP;TBRG1;RAB40C;ERICH1;PMVK;DPH3;SLC38A6;NUP88;DCAF11;CCT4;CYB5A;CDK11A;UBE2I;BTN2A2;EDEM1;XRCC3;RPL23A;CNOT10;ELP3;GTF2H1;RRP1B;SUPT5H;CDK11B;ANKHD1;RPS26;NR4A2;SNX18;APEX1;JMY;ZNF778;ATM;SSBP3;TRMT61B
POLR2AphosphoS2 K562 hg19	224/3782	0.110581607962187	0.154247165978025	0	0	1.10260497277984	2.42793780067366	CYFIP2;PI4K2B;CHIC2;IFITM1;IFITM2;PREP;GBA2;ZDHHC4;ELK4;HERC4;PCMT1;ZMIZ1;EPC1;PIP4K2A;CDK5RAP2;DDX17;FNBP1;STARD7;ACTN1;PIH1D1;ARRDC2;METTL3;RFX3;MOGS;ARMC7;LRRC37B;GANC;CDC34;KATNAL1;TFR2;KCTD17;POM121;FBF1;TPRG1L;TAPBPL;MTMR6;OSGEP;SNX3;DHX33;NUP85;DPH3;SNX9;CEP76;NR2C2AP;BANP;VASP;PRELID1;GADD45B;EDEM1;FUCA1;SETDB2;MICAL2;CDC7;PARP14;IFFO1;SMARCA4;EHD1;CCT6A;SLC6A6;POLA2;TRIP6;CALM1;RCOR1;DENND1C;DAZAP1;PHF1;FAF1;GDI2;AATF;LFNG;LMBR1;ING2;AUH;RFK;RAC1;DLAT;CD33;DFFB;MIOS;ACAD9;MINK1;C1ORF43;FOS;MANEAL;TERF2;SUMF2;SUMF1;KAT2B;RAD51C;RILPL1;CD47;PABPC1;PIGG;RNF166;RAB7A;ODC1;DERL2;LILRA5;CST3;MICALL2;STX4;ZNF227;RNF130;IL10RA;WDR18;KIAA2013;RRP1B;GATAD2B;CCDC9;APEX1;TSR1;LGR4;MIDN;TOR2A;DCLRE1C;PDCD7;CD81;CEP19;SAT2;IRS2;CIB1;CDC14A;ARHGAP35;BEST1;ABHD13;KHSRP;EP300;SNIP1;AZI2;TMEM38B;PSPH;SH3GL1;IFNAR2;MAP2K2;KHNYN;SSU72;UBE4B;TRNT1;ATAD3B;GTF2F1;LEMD2;SHQ1;NHP2;FAM8A1;NSMAF;METTL2B;IDI1;INO80D;TXNDC9;ANKRD16;YTHDC2;CUL2;ITPR1;UBR4;AK3;SLC38A10;CREBL2;ZNF668;UVRAG;SLC37A1;BTN2A2;CCDC12;TNFRSF10A;CNOT10;SUPT5H;ANKHD1;IRAK1BP1;G6PC3;LSM6;UBXN11;CNOT3;LSM14B;MYD88;SLC48A1;DOCK8;CDC73;SART3;DDI2;GATAD1;UQCRFS1;TLK1;PDE4A;POLH;RBM14;GPX4;DDX58;VPS13A;AXIN1;SAFB;IRF3;DDAH2;TRAPPC6B;NUP50;POLR1D;ST20-MTHFS;ITGA5;DNASE1;CHMP7;B4GALT4;AGPAT5;RAB1A;VAC14;GTF3C5;GOSR2;SRSF1;HSD17B11;SRM;RAB40C;ERICH1;RAB24;PDSS2;LRIG2;SLC25A24;CDK11A;CMTM3;ZNF184;SMOX;FOXJ2;PTPN11;POLE4;PINK1;MFAP3;CHPT1;EIF3B
ZBTB7A K562 hg19	56/864	0.113359312532904	0.157770498062202	0	0	1.20105458821744	2.614927339512	CEP57;SLC35B3;SRXN1;OGG1;CIB2;CIB1;ZDHHC8;TIAL1;ARL5B;CHAF1A;FTH1;TBC1D10C;PDE4A;RPS10;PSPH;SH3GL1;RFC5;MCCC2;DFFB;PLEKHG2;MIOS;CAMLG;CROCCP2;PABPC4;DCAKD;TPM2;CMC1;ARMC7;MFSD11;PTGR2;ZDHHC17;DEXI;SENP3;SUMF2;ETV6;MSH2;MAPKAPK3;GEMIN4;TNIK;KHDRBS1;CAB39;C2ORF68;GOSR2;ITPR2;MBTD1;DVL2;ZNF227;NUP88;KDSR;NAA50;CDC7;ELP3;CCT6A;MLLT10;SNX18;CHPT1
GABPA MCF-7 hg19	125/2048	0.113494218581511	0.157770498062202	0	0	1.13184527381095	2.46289914254288	IFITM2;PANK3;TMEM41B;PDCD7;TIAL1;ABHD13;SMCHD1;CNST;ZNF569;RPS10;VPS39;PSPH;TOR3A;ZNF561;C17ORF49;PIH1D1;CMC1;NSMCE1;MOGS;ARMC7;GTF2F1;LEMD2;THAP2;PDIA4;THAP6;MSH2;SRSF4;ANKRD40;CCDC82;UBA52;FAM8A1;INO80B;METTL2B;POM121;ANKRD16;TNKS;MAPKAP1;CLEC16A;MTMR9;UBR2;MTMR6;CDKN2AIP;SNX3;DHX33;DHX34;NTHL1;DPH3;VTI1A;SLC38A6;NEK9;CCZ1B;FUCA1;SETDB2;CNOT10;SUPT5H;ZZEF1;GGCT;CCT6A;G6PC3;NASP;NDUFAF4;ZNF814;CDC16;ATM;NIT1;RBAK;GALK2;KDM5A;OGG1;FAF1;CEP164;MRPL38;PTPN23;AATF;SNRNP70;SMPD1;MCF2L;UQCRFS1;MFSD1;ME2;RAC1;UBXN4;UPF2;CAP1;RFC5;NSUN6;TRAF1;TYK2;SENP2;TERF2;SENP3;MED29;PEX3;PEX6;NAA35;PIGG;VAC14;GTF3C5;PRCC;SRSF1;GPS2;RCHY1;CST3;TBRG1;TGS1;ZNF227;EXOSC3;TRIM44;CBR4;CCT4;WWOX;CDK11A;FEM1B;WDR18;ELP3;CDK11B;BYSL;TMCO1;NUDT22;MFAP3;AGGF1;ATXN10;SMAP2;ZNF610;FRA10AC1
GATA2 SH-SY5Y hg19	122/2000	0.118133820771447	0.161469342963988	0	0	1.13067027316621	2.41504072312245	TMEM41B;ZFAND4;PDCD7;UBE2D3;RRP1;CISD2;GHITM;BEST1;ABHD13;CNST;ARL6IP5;EPC1;CHAC2;PSPH;DDX17;PIH1D1;PRKCE;NSMCE1;MFSD11;PRKAB1;CLPX;KATNAL1;RFX7;TFR2;STIM2;SPECC1L;ANKRD40;TSPYL4;TXNDC9;MTMR9;CREBL2;GABARAP;CDKN2AIP;OSGEP;SNX3;CHST11;DHX34;VTI1A;CCDC141;BANP;IVNS1ABP;NAA50;SETDB2;SUPT5H;GPN2;PHC3;CCT6A;IRAK1BP1;ARHGAP31;NASP;NDUFAF4;ACER3;NAPEPLD;HNRNPD;CALM1;C8ORF31;WRAP53;CDS2;ZNF254;ARHGAP11A;DAZAP1;BTG1;ADPGK;ICA1;SRP54;BRCA1;DDX41;PTPN23;MRPL34;AATF;PPCDC;SMPD2;SPRED2;SNRNP70;SMPD1;BBS7;TTC32;ITGA3;DDX58;PABPC4;ACAD9;MINK1;VPS13A;NSUN6;BAZ1A;RABGGTB;SAFB;SENP2;ZDHHC17;KAT2B;NUP50;CTDSP2;NAA35;PIGG;MTRF1L;AGPAT5;GRAMD1B;TM2D1;PRCC;SRSF1;USP12;RNF6;HSD17B11;TM9SF3;RNF138;TDG;TGS1;PDSS2;LRIG2;E2F6;CCT5;RWDD1;TTC13;ELP2;ELP3;TMCO1;APEX1;BRMS1L;MFAP3;CAMK4;ZNF610;FRA10AC1
RAD21 HeLa-S3 hg19	122/2000	0.118133820771447	0.161469342963988	0	0	1.13067027316621	2.41504072312245	IFITM3;IFITM2;TMEM41B;MAML2;RRP1;CIB2;IRS2;IFI30;WDR89;TMEM140;ETS2;BEST1;ALCAM;ZMIZ1;TRAPPC12;ACAA1;MB21D2;SH3GL1;MAP2K3;MCCC2;TOR3A;MREG;SWAP70;IFRD1;ARMC7;PRKCA;MIF4GD;ACAP2;GEMIN4;PPIF;SRSF4;ANKRD40;SNRPF;TOX;UBA52;FAM8A1;ARL8B;SRSF9;INO80B;METTL2B;INO80D;TXNDC9;YTHDC2;ITPR1;CREBL2;UBR2;AAAS;OSGEP;TGOLN2;FXR2;DHX34;MICAL1;SNX9;ZNF821;FUCA1;NEK7;TNFSF13;SETDB2;FANCA;MICAL2;TNFRSF10A;PARP14;EHD1;NDUFAF4;CALM1;GALK2;CDS2;OGG1;MRPL38;TMEM51;MRPL34;ABCC10;LMNB1;SPRED2;AUH;GATAD1;CCDC50;SLC36A1;CAMLG;DDX58;AXIN1;NSUN6;FOS;PTGR2;SUMF2;SIRT3;KAT2B;PLSCR1;PRPF18;RILPL2;OAS1;RAB1A;UHRF2;CAB39;TM2D1;HSD17B11;PPOX;TRAK1;SCAF8;SERTAD1;ERICH1;METTL7B;GBP2;RELT;ZNF286A;SORL1;BYSL;TMCO1;TTC39B;NUDT22;RAB10;TMEM59;SLC25A37;ETAA1;SNX18;PINK1;EPGN;NFIA;APEX1;CARM1;ESYT2;FRA10AC1
TBP H1-hESC hg19	122/2000	0.118133820771447	0.161469342963988	0	0	1.13067027316621	2.41504072312245	SCARB2;IFITM3;SLC35B3;PI4K2B;TOR2A;IFITM2;TMEM41B;ZFAND4;PDCD7;CD81;UXS1;PITPNA;CIB1;ACCS;IFI30;WDR89;CNDP2;ABHD13;SMCHD1;LONP1;COTL1;EP300;ZNF569;ACAA1;VPS39;MYLIP;IGFBP4;C17ORF49;ARRDC2;IFRD1;METTL3;PAM16;NSMCE1;SYTL1;MOGS;THAP2;GANC;MSH2;TRIM14;RPL26;ACOT4;ZNF276;COPB1;FBF1;MYCBP2;TPRG1L;CLEC16A;CREBL2;GABARAP;MRPL11;DHX34;NUP85;PMVK;DPH3;KCNMB4;ZNF821;CDK19;CCDC12;FUCA1;IFT122;SUPT5H;GGCT;CCT6A;NR4A2;SLC6A6;G6PC3;NDUFAF4;PHF14;STRN;RBAK;CLIC4;SRXN1;FAF1;MRPL38;BRCA1;PTPN23;NAGPA;PPCDC;SMPD2;SPRED2;IMPA2;YWHAH;DFFB;CNOT6L;PRORSD1P;MIOS;GPX4;PABPC4;SLC2A13;MINK1;AXIN1;IQCE;NSUN6;FOS;MANEAL;WIPI2;RABGGTB;TERF2;PRPF18;GFOD1;PEX3;TRAPPC6B;NUP50;NAA35;ITGA5;AVPI1;PRCC;HSD17B11;RCHY1;NT5C;RAB40C;TGS1;PCNT;E2F6;RELT;RNF130;SMOX;DONSON;DCBLD1;SLC25A37;CHPT1;SMAP2
SIN3A MEL cell line mm9	122/2000	0.118133820771447	0.161469342963988	0	0	1.13067027316621	2.41504072312245	SCARB2;FAAH;DCLRE1C;PDCD7;UXS1;CEP19;PREP;CIB2;ZDHHC8;TMEM140;CDC14A;DCAF6;FAM107B;CNST;EPC1;ARFIP1;CHAC2;UBASH3A;PSPH;MAP2K2;IMP4;MOGS;DLEC1;FBXO11;MIF4GD;CLPX;CDC25B;ZFYVE19;ORAI3;EHBP1L1;PHLDB3;IDI1;ANKRD16;SLC35D1;CLEC16A;AGAP3;TAPBPL;BCL10;AAAS;OAZ1;CDKN2AIP;MRPL11;ODF2L;FXR2;NUP85;SNX9;NUP88;KDSR;PRELID1;IFT122;TRAPPC8;FBXO33;ARHGAP25;WDR54;CCT6A;TBCK;POLA2;IRAK1BP1;PSMG1;STRN;RBAK;CEP57;DENND1C;HSP90AB1;OGG1;DDX41;PTPN23;ABCC10;CDC73;PPCDC;CHAF1A;IMPA2;TLK1;PGLS;PELP1;ABCC4;PABPC4;FOS;WIPI2;UCHL3;SENP2;SENP3;DDB2;RPUSD4;FAM210A;SLTM;EEF1D;PEX3;IVD;ATP6V0C;SELPLG;SFSWAP;PLAG1;TM2D1;GOSR2;PPOX;AGPAT2;FAM214A;SCAF8;SERTAD1;PSMB1;LRIG2;PCNT;DCAF11;RWDD1;TTC13;SMOX;TRAPPC10;WDR18;DTNBP1;GTF2H1;ATAT1;TMEM59;ETAA1;SNX18;APEX1;CARM1;P4HB;RTN4IP1;LAMTOR4;TAF3;EIF3B
